start	end	text
60000	90000	Ainda não é a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
90000	120000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
120000	150000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
150000	180000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
180000	210000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
210000	240000	fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer
240000	270000	a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a
270000	300000	ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia
300000	330000	de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
330000	360000	fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer
